,name,total.pop,married,dependent,veteran,first-generation
2706,"texas,somervell",8490,17.2143179,45.9938753,1.7599973,47.1864442
2707,"texas,starr",60968,17.2143179,45.9938753,1.7599973,47.1864442
2708,"texas,stephens",9630,17.2143179,45.9938753,1.7599973,47.1864442
2709,"texas,sterling",1143,17.2143179,45.9938753,1.7599973,47.1864442
2710,"texas,stonewall",1490,17.2143179,45.9938753,1.7599973,47.1864442
2711,"texas,sutton",4128,17.2143179,45.9938753,1.7599973,47.1864442
2712,"texas,swisher",7854,17.2143179,45.9938753,1.7599973,47.1864442
2713,"texas,tarrant",1809034,17.2143179,45.9938753,1.7599973,47.1864442
2714,"texas,taylor",131506,17.2143179,45.9938753,1.7599973,47.1864442
2715,"texas,terrell",984,17.2143179,45.9938753,1.7599973,47.1864442
2716,"texas,terry",12651,17.2143179,45.9938753,1.7599973,47.1864442
2717,"texas,throckmorton",1641,17.2143179,45.9938753,1.7599973,47.1864442
2718,"texas,titus",32334,17.2143179,45.9938753,1.7599973,47.1864442
2719,"texas,tom green",110224,17.2143179,45.9938753,1.7599973,47.1864442
2720,"texas,travis",1024266,17.2143179,45.9938753,1.7599973,47.1864442
2721,"texas,trinity",14585,17.2143179,45.9938753,1.7599973,47.1864442
2722,"texas,tyler",21766,17.2143179,45.9938753,1.7599973,47.1864442
2723,"texas,upshur",39309,17.2143179,45.9938753,1.7599973,47.1864442
2724,"texas,upton",3355,17.2143179,45.9938753,1.7599973,47.1864442
2725,"texas,uvalde",26405,17.2143179,45.9938753,1.7599973,47.1864442
2726,"texas,val verde",48879,17.2143179,45.9938753,1.7599973,47.1864442
2727,"texas,van zandt",52579,17.2143179,45.9938753,1.7599973,47.1864442
2728,"texas,victoria",86793,17.2143179,45.9938753,1.7599973,47.1864442
2729,"texas,walker",67861,17.2143179,45.9938753,1.7599973,47.1864442
2730,"texas,waller",43205,17.2143179,45.9938753,1.7599973,47.1864442
2731,"texas,ward",10658,17.2143179,45.9938753,1.7599973,47.1864442
2732,"texas,washington",33718,17.2143179,45.9938753,1.7599973,47.1864442
2733,"texas,webb",250304,17.2143179,45.9938753,1.7599973,47.1864442
2734,"texas,wharton",41280,17.2143179,45.9938753,1.7599973,47.1864442
2735,"texas,wheeler",5410,17.2143179,45.9938753,1.7599973,47.1864442
2736,"texas,wichita",131500,17.2143179,45.9938753,1.7599973,47.1864442
2737,"texas,wilbarger",13535,17.2143179,45.9938753,1.7599973,47.1864442
2738,"texas,willacy",22134,17.2143179,45.9938753,1.7599973,47.1864442
2739,"texas,williamson",422679,17.2143179,45.9938753,1.7599973,47.1864442
2740,"texas,wilson",42918,17.2143179,45.9938753,1.7599973,47.1864442
2741,"texas,winkler",7110,17.2143179,45.9938753,1.7599973,47.1864442
2742,"texas,wise",59127,17.2143179,45.9938753,1.7599973,47.1864442
2743,"texas,wood",41964,17.2143179,45.9938753,1.7599973,47.1864442
2744,"texas,yoakum",7879,17.2143179,45.9938753,1.7599973,47.1864442
2745,"texas,young",18550,17.2143179,45.9938753,1.7599973,47.1864442
2746,"texas,zapata",14018,17.2143179,45.9938753,1.7599973,47.1864442
2747,"texas,zavala",11677,17.2143179,45.9938753,1.7599973,47.1864442
2748,"utah,beaver",6629,17.2143179,45.9938753,1.7599973,47.1864442
2749,"utah,box elder",49975,18.0720409,24.6661721,1.079789,53.9471635
2750,"utah,cache",112656,10.0671141,43.6241611,0,35.5371901
2751,"utah,carbon",21403,13.3456497,52.7325672,1.4794716,39.2731464
2752,"utah,daggett",1059,16.4866255,36.7131362,0.8229786,58.4887156
2753,"utah,davis",306479,23.5928228,9.2980793,2.5071105,52.148548
2754,"utah,duchesne",18607,4.7722343,83.7310195,0,33.3722287
2755,"utah,emery",10976,16.2371134,53.1340206,0.8659794,44.7454461
2756,"utah,garfield",5172,27.8378378,22.4324324,6.2162162,57.0996979
2757,"utah,grand",9225,18.0770462,35.8268245,2.4465097,48.857259
2758,"utah,iron",46163,15.6398104,39.3364929,0,51.2
2759,"utah,juab",10246,5.3472828,84.1034583,0.3196745,29.9527559
2760,"utah,kane",7125,33.2656171,29.4565769,0.9649568,45.0285714
2761,"utah,millard",12503,0,0,0,0
2762,"utah,morgan",9469,11.7801633,47.7061069,0,50.6243033
2763,"utah,piute",1556,7.4144487,75.9505703,0,35.3421859
2764,"utah,rich",2264,18.3032607,25.8819164,2.5071105,51.2651137
2765,"utah,salt lake",1029655,14.7794994,46.9606675,0,57.8034682
2766,"utah,san juan",14746,15.443038,51.1392405,0,35.9550562
2767,"utah,sanpete",27822,23.6923077,16.3076923,0,58.984375
2768,"utah,sevier",20802,6.6753927,81.1518325,0,43.7321937
2769,"utah,summit",36324,17.2143179,45.9938753,1.7599973,47.1864442
2770,"utah,tooele",58218,17.2143179,45.9938753,1.7599973,47.1864442
2771,"utah,uintah",32588,17.2143179,45.9938753,1.7599973,47.1864442
2772,"utah,utah",516564,17.2143179,45.9938753,1.7599973,47.1864442
2773,"utah,wasatch",23530,17.2143179,45.9938753,1.7599973,47.1864442
2774,"utah,washington",138115,17.2143179,45.9938753,1.7599973,47.1864442
2775,"utah,wayne",2778,17.2143179,45.9938753,1.7599973,47.1864442
2776,"utah,weber",231236,17.2143179,45.9938753,1.7599973,47.1864442
2777,"vermont,addison",36821,17.2143179,45.9938753,1.7599973,47.1864442
2778,"vermont,bennington",37125,8.3177204,86.2225087,0.2538912,21.6072049
2779,"vermont,caledonia",31227,10.3018932,59.5599522,0.9721985,47.0472052
2780,"vermont,chittenden",156545,7.6865969,64.6376825,1.074419,38.9955131
2781,"vermont,essex",6306,40.9448819,17.3228347,0,66.6666667
2782,"vermont,franklin",47746,7.6795023,63.0677933,1.4531044,40.9410332
2783,"vermont,grand isle",6970,15.625,52.625,0,52.4926686
2784,"vermont,lamoille",24475,17.7732769,22.4746537,2.2461284,47.8267625
2785,"vermont,orange",28936,12.0019436,61.1273081,0.8746356,37.8041879
2786,"vermont,orleans",27231,32.2033898,5.4237288,7.1186441,57.0247934
2787,"vermont,rutland",61642,4.7923323,76.2513312,0,47.7302205
2788,"vermont,washington",59534,12.7016963,70.252379,0.413736,38.998622
2789,"vermont,windham",44513,17.2143179,45.9938753,1.7599973,47.1864442
2790,"vermont,windsor",56670,17.2143179,45.9938753,1.7599973,47.1864442
2792,"virginia,accomack:main",NA,17.2143179,45.9938753,1.7599973,47.1864442
2791,"virginia,accomack:chincoteague",NA,17.6981433,40.7766021,0.9532841,49.7445425
2793,"virginia,albemarle",98970,5.6693525,78.5279911,0.3283886,39.415811
2794,"virginia,alleghany",16250,5.3658537,84.6341463,0,27.6595745
2795,"virginia,amelia",12690,3.4246575,76.1130137,0.4851598,44.7771351
2796,"virginia,amherst",32353,0,49.122807,0,0
2797,"virginia,appomattox",14973,26.8456376,24.8322148,0,40
2798,"virginia,arlington",207627,17.8418964,37.3709232,2.0041628,47.4621031
2799,"virginia,augusta",73750,4.0572792,85.5608592,0,35.7976654
2800,"virginia,bath",4731,22.5806452,18.5483871,0,52.631579
2801,"virginia,bedford",74898,0,0,0,0
2802,"virginia,bland",6824,9.5247429,51.9230466,0.9850489,56.5186686
2803,"virginia,botetourt",33148,15.4131018,30.4522849,3.0279598,55.8439595
2804,"virginia,brunswick",17434,4.1002278,78.8221116,0,38.8359103
2805,"virginia,buchanan",24098,24.7933884,19.0082645,0,51.4285714
2806,"virginia,buckingham",17146,21.5950165,36.2113992,0.7736944,52.2811601
2807,"virginia,campbell",54842,0,0,0,0
2808,"virginia,caroline",28545,26.4915067,45.6371914,0.6685966,55.269063
2809,"virginia,carroll",30042,20.3389831,13.559322,0,42.3076923
2810,"virginia,charles city",7256,14.1804788,60.9576427,0,54.2619543
2811,"virginia,charlotte",12586,23.5928228,9.2980793,2.5071105,52.148548
2812,"virginia,chesterfield",316236,18.6253405,48.7098264,0.7236603,61.4241398
2813,"virginia,clarke",14034,17.4616921,28.5252221,1.810696,50.455094
2814,"virginia,craig",5190,18.1818182,32.4675325,0,0
2815,"virginia,culpeper",46689,13.5742341,41.3982718,1.0840534,65.0012681
2816,"virginia,cumberland",10052,10.9148061,57.7571879,2.255156,59.0398963
2817,"virginia,dickenson",15903,0,0,0,64.516129
2818,"virginia,dinwiddie",28001,19.9970265,43.754741,1.0068928,47.5079669
2819,"virginia,essex",11151,0,0,0,0
2820,"virginia,fairfax",1104291,12.6031031,46.0534161,0.8469264,45.355284
2821,"virginia,fauquier",65203,6.4220184,79.5107034,0,35.483871
2822,"virginia,floyd",15279,7.9501101,84.0055422,0,26.1059061
2823,"virginia,fluvanna",25691,18.6136072,42.8754814,0.9627728,49.3044822
2824,"virginia,franklin",64741,23.9130435,0,0,0
2825,"virginia,frederick",78305,30.1162465,28.0306056,1.4494366,50.6364799
2826,"virginia,giles",17286,24.2293727,38.9118511,0.9270705,52.2888112
2827,"virginia,gloucester",36858,15.7208598,40.8806841,1.5723016,50.0674258
2828,"virginia,goochland",21717,21.0977283,41.4614976,1.5837001,48.409557
2829,"virginia,grayson",15533,10.108794,56.6370694,0,50.7791349
2830,"virginia,greene",18403,18.7006229,46.6934638,1.953125,43.4447166
2831,"virginia,greensville",12243,0,56.4516129,0,56
2832,"virginia,halifax",36241,21.7131474,58.5657371,0,34.7639485
2834,"virginia,hanover",99863,0,88.6039886,0,29.305136
2835,"virginia,henrico",306935,12.3799423,49.9251518,1.2466234,45.5177824
2836,"virginia,henry",54151,18.2404422,47.8120682,0.7369876,57.3325287
2837,"virginia,highland",2321,9.8263492,61.7240304,0.3639389,42.7984505
2838,"virginia,isle of wight",35270,21.8621673,39.3731806,0.8129469,49.8402701
2839,"virginia,james city",67009,5.4763381,80.2851829,0.8886134,37.10085
2840,"virginia,king and queen",6945,23.6093327,34.1662268,3.0455337,47.1226662
2841,"virginia,king george",23584,13.605013,47.3434287,1.4102058,44.3869675
2842,"virginia,king william",15935,9.7202296,67.9698709,0.4304161,41.9969512
2843,"virginia,lancaster",11391,19.5882353,31.9411765,1.1176471,55.3521127
2844,"virginia,lee",25587,19.9275362,34.4875074,1.1148272,60.3249763
2845,"virginia,loudoun",312311,14.3356643,33.2167832,0,60.9243698
2846,"virginia,louisa",33153,17.9466639,44.8040135,2.0897763,41.4559328
2847,"virginia,lunenburg",12914,14.8402118,48.7379794,4.5788917,42.7594522
2848,"virginia,madison",13308,10.0565682,63.9849152,1.0999372,48.6160397
2849,"virginia,mathews",8978,3.0552291,91.8918919,0,34.1309824
2850,"virginia,mecklenburg",32727,29.6714286,22.2857143,0,51.3740771
2851,"virginia,middlesex",10959,16.6666667,56.4285714,0,41.0419314
2852,"virginia,montgomery",94392,1.5658363,92.1708185,0,28.7820016
2881,"virginia,suffolk",84585,18.1622386,51.8151723,1.5776767,42.9573925
2853,"virginia,nelson",15020,18.509174,49.5618101,1.3892581,44.658774
2854,"virginia,new kent",18429,18.5566517,63.7002906,0,41.6183077
2857,"virginia,northampton",12389,9.8039216,53.2212885,0,52.0547945
2858,"virginia,northumberland",12330,23.7410072,32.3741007,0,30.6451613
2859,"virginia,nottoway",15853,4.7325103,77.7777778,0,29.8245614
2860,"virginia,orange",33481,26.6378306,36.9228496,0.6247108,68.5748855
2861,"virginia,page",24042,15.5441522,37.0643575,1.2080393,56.1155235
2862,"virginia,patrick",18490,19.7044335,46.1646728,0,55.3882726
2863,"virginia,pittsylvania",63506,19.5652174,28.2608696,0,42.6829268
2864,"virginia,powhatan",28046,23.1847134,50.8964379,0,36.6323024
2865,"virginia,prince edward",23368,16.3479141,18.5118736,3.0254581,52.6880648
2866,"virginia,prince george",35725,28.720178,33.7325511,2.5431956,48.8745536
2867,"virginia,prince william",402002,0,83.9650146,0,19.3251534
2868,"virginia,pulaski",34872,14.4535407,47.0024971,1.5531479,46.253844
2869,"virginia,rappahannock",7373,6.904113,63.3402448,0.376506,45.4506803
2870,"virginia,richmond",213468,8.0680062,77.0015456,0.6491499,27.5049768
2871,"virginia,roanoke",189408,3.2156036,91.1436994,0,19.0030513
2872,"virginia,rockbridge",22307,13.6074562,44.7029038,0.8746323,50.2700953
2873,"virginia,rockingham",76314,15.430622,47.7870813,0.8971292,43.0209036
2874,"virginia,russell",28897,28.5687904,38.4528573,0,43.0270295
2875,"virginia,scott",23177,27.1850394,44.3307087,1.0236221,47.373729
2876,"virginia,shenandoah",41993,18.5213415,26.9054878,2.7439024,58.3596215
2877,"virginia,smyth",32208,11.5853659,57.1138211,0,48.1042654
2878,"virginia,southampton",18570,16.2649294,62.3669924,0.781759,63.4075788
2879,"virginia,spotsylvania",122397,17.2143179,45.9938753,1.7599973,47.1864442
2880,"virginia,stafford",128961,17.2143179,45.9938753,1.7599973,47.1864442
2882,"virginia,surry",7058,17.2143179,45.9938753,1.7599973,47.1864442
2883,"virginia,sussex",12087,17.2143179,45.9938753,1.7599973,47.1864442
2884,"virginia,tazewell",45078,17.2143179,45.9938753,1.7599973,47.1864442
2886,"virginia,warren",37575,17.2143179,45.9938753,1.7599973,47.1864442
2887,"virginia,washington",54876,17.2143179,45.9938753,1.7599973,47.1864442
2888,"virginia,westmoreland",17454,17.2143179,45.9938753,1.7599973,47.1864442
2889,"virginia,wise",41452,17.2143179,45.9938753,1.7599973,47.1864442
2890,"virginia,wythe",29235,17.2143179,45.9938753,1.7599973,47.1864442
2891,"virginia,york",65464,17.2143179,45.9938753,1.7599973,47.1864442
2833,"virginia,hampton",137436,17.2143179,45.9938753,1.7599973,47.1864442
2855,"virginia,newport news",180719,17.2143179,45.9938753,1.7599973,47.1864442
2856,"virginia,norfolk",242803,17.2143179,45.9938753,1.7599973,47.1864442
2885,"virginia,virginia beach",437994,17.2143179,45.9938753,1.7599973,47.1864442
2892,"washington,adams",18728,17.2143179,45.9938753,1.7599973,47.1864442
2893,"washington,asotin",21623,13.487855,56.7654541,0.9493671,42.8433554
2894,"washington,benton",175177,16.4383562,19.1780822,0,66.0714286
2895,"washington,chelan",72453,16.2718109,48.6605796,0.8890974,40.8245785
2896,"washington,clallam",71404,0,0,0,0
2897,"washington,clark",425363,13.8119133,44.7011977,1.2666183,49.1945315
2898,"washington,columbia",4078,14.4192256,63.8184246,0,36.0175696
2899,"washington,cowlitz",102410,6.5013774,83.261708,0.1983471,56.414053
2900,"washington,douglas",38431,0,93.0970149,0,30.417495
2901,"washington,ferry",7551,0,40.4255319,0,0
2902,"washington,franklin",78163,17.2312224,55.6701031,0,38.4
2903,"washington,garfield",2266,16.1388204,30.5139389,2.1998862,52.577077
2904,"washington,grant",89120,7.1698113,84.7798742,0,26.8676278
2905,"washington,grays harbor",72797,37.840924,21.1868047,2.2380754,52.0500811
2906,"washington,island",78506,20.9826191,43.8031036,2.1892103,38.5877504
2907,"washington,jefferson",29872,14.3989432,29.98679,1.4531044,61.1205433
2908,"washington,king",1931249,5.8355438,81.6091954,0,37.1014493
2909,"washington,kitsap",251133,2.6422764,85.5691057,0,63.3237822
2910,"washington,kittitas",40915,8.8998587,67.9738977,0.6002264,41.899738
2911,"washington,klickitat",20318,14.340094,60.0419425,0.4518326,41.2268001
2912,"washington,lewis",75455,2.3907359,87.2618603,0,32.3856613
2913,"washington,lincoln",10570,25.1696269,23.0433811,9.8901099,51.1033244
2914,"washington,mason",60699,10.0864553,62.3919308,0,36.4779874
2915,"washington,okanogan",41120,17.009782,53.2238305,6.7500707,53.530753
2916,"washington,pacific",20920,13.3954959,42.8133703,1.6038647,54.3734416
2917,"washington,pend oreille",13001,8.3100559,63.0586592,1.4664805,47.7382876
2918,"washington,pierce:main",NA,14.6942722,47.5846585,1.1002962,48.1684442
2919,"washington,pierce:penrose",NA,6.1942517,82.4578791,0,39.7790055
2920,"washington,san juan:lopez island",NA,24.0593597,16.3859516,2.136565,54.2128737
2921,"washington,san juan:orcas island",NA,14.8792271,28.7149759,1.6038647,57.7699737
2922,"washington,san juan:san juan island",NA,39.5043732,41.9825073,0,42.3566879
2923,"washington,skagit",116901,3.7857802,91.2280702,0,30.5744888
2924,"washington,skamania",11066,17.2143179,45.9938753,1.7599973,47.1864442
2925,"washington,snohomish",713335,17.2143179,45.9938753,1.7599973,47.1864442
2926,"washington,spokane",471221,17.2143179,45.9938753,1.7599973,47.1864442
2927,"washington,stevens",43531,17.2143179,45.9938753,1.7599973,47.1864442
2928,"washington,thurston",252264,17.2143179,45.9938753,1.7599973,47.1864442
2929,"washington,wahkiakum",3978,17.2143179,45.9938753,1.7599973,47.1864442
2930,"washington,walla walla",58781,17.2143179,45.9938753,1.7599973,47.1864442
2931,"washington,whatcom",201140,17.2143179,45.9938753,1.7599973,47.1864442
2932,"washington,whitman",44776,17.2143179,45.9938753,1.7599973,47.1864442
2933,"washington,yakima",243231,17.2143179,45.9938753,1.7599973,47.1864442
2934,"west virginia,barbour",16589,17.2143179,45.9938753,1.7599973,47.1864442
2935,"west virginia,berkeley",104169,11.8616596,61.8408937,0,35.0873204
2936,"west virginia,boone",24629,21.1969252,40.5333889,1.6582744,49.9557632
2937,"west virginia,braxton",14523,9.6054643,60.5486845,0.8196136,46.3766838
2938,"west virginia,brooke",24069,22.4746254,59.8356694,1.1116481,33.7773042
2939,"west virginia,cabell",96319,9.2651757,58.4664537,0,47.4820144
2940,"west virginia,calhoun",7627,0,0,0,0
2941,"west virginia,clay",9386,0,0,0,0
2942,"west virginia,doddridge",8202,18.6399514,37.5227687,0.9107468,36.6148532
2943,"west virginia,fayette",46039,0,40,0,0
2944,"west virginia,gilmer",8693,0,0,0,18.3098592
2945,"west virginia,grant",11937,15.3275649,43.5823548,0.8652658,54.0783606
2946,"west virginia,greenbrier",35480,18.6005351,20.7315139,2.799947,49.2480776
2947,"west virginia,hampshire",23964,10.0340136,77.3809524,0,42.6406926
2948,"west virginia,hancock",30676,15.7048996,48.5183833,2.3307092,40.2128857
2949,"west virginia,hardy",14025,7.0135213,81.1949961,0.4518326,30.5305233
2950,"west virginia,harrison",69099,9.8522168,52.7093596,0,42.3076923
2951,"west virginia,jackson",29211,22.7722772,28.2178218,0,65.2694611
2952,"west virginia,jefferson",53498,29.4117647,29.4117647,0,0
2953,"west virginia,kanawha",193063,14.5022392,47.4427892,1.5833289,45.4935495
2954,"west virginia,lewis",16372,19.8614319,24.0184758,0,44.0318302
2955,"west virginia,lincoln",21720,2.2186272,90.5477236,0,26.5877807
2956,"west virginia,logan",36743,10.5522576,55.9813214,0.8727527,60.2253929
2960,"west virginia,mcdowell",22113,0,63.6363636,0,0
2957,"west virginia,marion",56418,17.1052632,54.495614,0,41.003672
2958,"west virginia,marshall",33107,3.6280327,81.53752,0.4884924,39.1768066
2959,"west virginia,mason",27324,3.0534351,86.7684478,0,42.7692308
2961,"west virginia,mercer",62264,8.9860008,70.979947,0.5864548,52.7617044
2962,"west virginia,mineral",28212,19.4343279,51.0558557,0,41.4395769
2963,"west virginia,mingo",26839,11.4105459,57.3289729,3.3227848,40.4411992
2964,"west virginia,monongalia",96189,0,0,0,0
2965,"west virginia,monroe",13502,23.3740657,21.4061967,3.092144,49.7285751
2966,"west virginia,morgan",17541,18.1421254,40.5121877,3.107971,47.5774533
2967,"west virginia,nicholas",26233,16.4153773,43.241036,2.1384374,42.7077529
2968,"west virginia,ohio",44443,12.1497693,59.8112553,0.6141619,36.0692476
2969,"west virginia,pendleton",7695,0,44.8275862,0,0
2970,"west virginia,pleasants",7605,21.2988259,47.6036462,2.062752,39.2325658
2971,"west virginia,pocahontas",8719,16.4819945,37.2576177,0,50.3412969
2972,"west virginia,preston",33520,27.7777778,36.1111111,0,0
2973,"west virginia,putnam",55486,30.7200475,29.5484423,0.8312552,49.1555501
2974,"west virginia,raleigh",78859,13.2782369,57.6033058,0.661157,30.4610493
2975,"west virginia,randolph",29405,15.7028913,46.3110668,0.6480558,28.9843904
2976,"west virginia,ritchie",10449,20.8843463,56.72879,0.9088894,36.1144506
2977,"west virginia,roane",14926,0,75.7575758,0,0
2978,"west virginia,summers",13927,19.8630137,41.0958904,0,63.6363636
2979,"west virginia,taylor",16895,17.2143179,45.9938753,1.7599973,47.1864442
2980,"west virginia,tucker",7141,17.2143179,45.9938753,1.7599973,47.1864442
2981,"west virginia,tyler",9208,17.2143179,45.9938753,1.7599973,47.1864442
2982,"west virginia,upshur",24254,17.2143179,45.9938753,1.7599973,47.1864442
2983,"west virginia,wayne",42481,17.2143179,45.9938753,1.7599973,47.1864442
2984,"west virginia,webster",9154,17.2143179,45.9938753,1.7599973,47.1864442
2985,"west virginia,wetzel",16583,17.2143179,45.9938753,1.7599973,47.1864442
